"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","Hashtags","URLs","Media Type","Media URLs"
"2036484782226546712","Satyan Gajwani owns a share in London Spirits in The Hundred as well. RCB &amp; LS both have the same management... They had planned this...","en","Tweet","arfan","Im__Arfan","38254","13","29","2","775","39","2026-03-24 22:16:22","https://x.com/Im__Arfan/status/2036484782226546712","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2036476217214574852","📢 RCB SELLING DETAILS. ❗️

▶️ Consortium consists of:

1️⃣ Aditya Birla Group. 
2️⃣ Satyan Gajwani- TOI Group. 
3️⃣ Blackstone - World’s biggest private equity firm. 
4️⃣ American sports investor David Blitzer. 

⚠️ RCB SOLD AT 16,705cr REPORTEDLY…!!! https://t.co/PxHIOdnWIm","en","Quoted","Mufaddal Vohra","mufaddal_vohra","509434","210","759","75","10686","673","2026-03-24 21:42:20","https://x.com/mufaddal_vohra/status/2036476217214574852","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HEMEUY4aAAA4mAQ.jpg
https://pbs.twimg.com/media/HEMEUYua4AAXIex.jpg"
"2036463827794251860","People are really analysing IPL practice games https://t.co/7eUzajXhq4","en","Tweet","arfan","Im__Arfan","37247","16","46","3","2220","31","2026-03-24 20:53:06","https://x.com/Im__Arfan/status/2036463827794251860","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/HEL5D0RaIAA-FYc.jpg"
"2036443637140300033","You get paid crores, you get to learn from one of the greatest batter this sport has seen and you also get throwdowns from him. It's only a win situation for Salt at RCB.","en","Tweet","arfan","Im__Arfan","28452","7","92","0","1562","46","2026-03-24 19:32:53","https://x.com/Im__Arfan/status/2036443637140300033","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2036432072898912364","𝙎𝙖𝙡𝙩𝙮 🤝 𝙑𝙞𝙧𝙖𝙩 𝙙𝙪𝙤 𝙞𝙨 𝙤𝙪𝙧 𝙣𝙚𝙬𝙚𝙨𝙩 𝙛𝙖𝙫𝙤𝙪𝙧𝙞𝙩𝙚 𝙜𝙚𝙣𝙧𝙚. 🥹

Virat throwing it down to Salt…openers looking out for each other already. 🤩

It’s these 𝗹𝗶𝘁𝘁𝗹𝗲 𝘁𝗵𝗶𝗻𝗴𝘀 that matter over a long campaign. ❤️‍🔥

🎥 Enjoy the full video on @bigbasket_com presents RCB Bold Diaries. ❤️

#PlayBold #ನಮ್ಮRCB #IPL2026","en","Quoted","Royal Challengers Bengaluru","RCBTweets","190769","79","1028","108","7751","277","2026-03-24 18:46:55","https://x.com/RCBTweets/status/2036432072898912364","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#PlayBold, #ನಮ್ಮRCB, #IPL2026","","video","https://video.twimg.com/amplify_video/2036431891990237184/vid/avc1/1920x1080/fk37fHFpxgF9Ikev.mp4?tag=21"
"2036440577760436479","Spencer Johnson is someone who had shown great potential 3-4 years back but never improved, and consistent injuries too ruined it for him. Career never really took off.","en","Tweet","arfan","Im__Arfan","12387","7","17","0","468","7","2026-03-24 19:20:43","https://x.com/Im__Arfan/status/2036440577760436479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2036439693546627427","He will be banned for 3 seasons and that's deserving. Franchises literally plan a XI picking them and they realise they need to prioritise their international career when the IPL approaches...","en","Tweet","arfan","Im__Arfan","66807","36","113","3","1837","21","2026-03-24 19:17:12","https://x.com/Im__Arfan/status/2036439693546627427","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2036429807735677168","📰| IPL 2026

Ben Duckett 🏴󠁧󠁢󠁥󠁮󠁧󠁿 has decided to withdraw from IPL 2026. He was picked by Delhi Capitals for 2 Cr.

#IPL2026 | via @willis_macp https://t.co/pjOCibzqLb","en","Quoted","T20 Tracker","t20tracker","190595","50","25","95","289","25","2026-03-24 18:37:55","https://x.com/t20tracker/status/2036429807735677168","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#IPL2026","","photo","https://pbs.twimg.com/media/HELaHBSaEAAWNyp.jpg"
"2036394459848675478","Announced about tickets morning 8am &amp; 
they made us refresh the website from 8 am to 4 pm only to see, ""the seats are taken by another user"", wherever we click.
All the chest thumping we do this we do that for fans and this is how they treat us every season during ticket sales.","en","Tweet","arfan","Im__Arfan","36427","33","108","11","1418","30","2026-03-24 16:17:28","https://x.com/Im__Arfan/status/2036394459848675478","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2036115042287202801","RCB 2011-14 when Gayle got out","en","Tweet","arfan","Im__Arfan","33662","7","34","2","1059","26","2026-03-23 21:47:09","https://x.com/Im__Arfan/status/2036115042287202801","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2036074252496199968","What even was that era. 1st wicket pe hi match khatam maan lena https://t.co/Ks8UfdZRV6","en","Quoted","Piyush Sharma","misterpiyush","118955","20","105","11","1938","91","2026-03-23 19:05:04","https://x.com/misterpiyush/status/2036074252496199968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HEGWvWDaEAAXa5d.jpg"
"2035984186956501034","Why are RCB behaving like bcci to release the tickets in the last moment.... 5 days left for the game and we have no idea when it is going to be released.","en","Tweet","arfan","Im__Arfan","28223","18","46","0","1115","12","2026-03-23 13:07:11","https://x.com/Im__Arfan/status/2035984186956501034","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2035947038920306931","Every bowler also had a good day according to what they said, then who conceded 230 and 245 bruh","en","Tweet","arfan","Im__Arfan","35405","15","20","1","708","12","2026-03-23 10:39:34","https://x.com/Im__Arfan/status/2035947038920306931","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2035920973283627215","𝗥𝗖𝗕’𝘀 𝗳𝗶𝗿𝘀𝘁 𝗪𝗮𝗿𝗺 𝗨𝗽 𝗚𝗮𝗺𝗲: 𝘈 𝘳𝘶𝘯-𝘧𝘦𝘴𝘵 𝘢𝘵 𝘵𝘩𝘦 𝘊𝘩𝘪𝘯𝘯𝘢𝘴𝘸𝘢𝘮𝘺 🤩❤️‍🔥

Jitesh, Rajat, Devdutt and KP amongst the runs, exciting cameos from Virat, Venky and TD, and some promising spells to sum up an exciting practice game. 🔥

Watch how it all unfolded on @bigbasket_com presents RCB Bold Diaries. 🎥

#PlayBold #ನಮ್ಮRCB #IPL2026","en","Quoted","Royal Challengers Bengaluru","RCBTweets","166957","66","543","49","5288","176","2026-03-23 08:56:00","https://x.com/RCBTweets/status/2035920973283627215","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#PlayBold, #ನಮ್ಮRCB, #IPL2026","","video","https://video.twimg.com/amplify_video/2035797691461185536/vid/avc1/1920x1080/KlcXjh4AsZ82SfoD.mp4?tag=21"
"2035621485008834910","RCB has 4 overseas pacers in Hazlewood, Thushara, Duffy &amp; Romario. And none of them have arrived yet. https://t.co/zzt1Pum6Cg","en","Tweet","arfan","Im__Arfan","145204","46","137","4","5044","85","2026-03-22 13:05:56","https://x.com/Im__Arfan/status/2035621485008834910","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/HD_69ACaMAAvBw5.jpg"
"2035616059475279961","Our championship run began on this day last year. Right from Game 1, statements were made. https://t.co/kIVZA3Lb2L","en","Tweet","arfan","Im__Arfan","18235","6","80","0","1595","18","2026-03-22 12:44:23","https://x.com/Im__Arfan/status/2035616059475279961","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/HD_2BLMaAAAvuUy.jpg
https://pbs.twimg.com/media/HD_2BMobwAA8mEr.jpg"
"2035597422437822746","Very impressive video content from RCB this year. That's how you welcome back the Champions. Best by far this season.","en","Tweet","arfan","Im__Arfan","17651","5","43","1","1036","12","2026-03-22 11:30:19","https://x.com/Im__Arfan/status/2035597422437822746","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2035595772927082581","The name is Bethell. 𝗝𝗮𝗰𝗼𝗯 𝗕𝗲𝘁𝗵𝗲𝗹𝗹. 😎🔥

JB002 is back in the house, 12th Man Armyyyy! ⭐️❤️

This is Emmvee presents RCB Shorts.

#PlayBold #ನಮ್ಮRCB #IPL2026 https://t.co/S6g55UojDN","en","Quoted","Royal Challengers Bengaluru","RCBTweets","113651","83","662","51","5662","65","2026-03-22 11:23:46","https://x.com/RCBTweets/status/2035595772927082581","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#PlayBold, #ನಮ್ಮRCB, #IPL2026","","video","https://video.twimg.com/amplify_video/2035595673039753216/vid/avc1/1080x1920/QAPA2znPZ2BrVwyO.mp4?tag=21"
"2035378269823094918","We IPL fans believe it's totally worth ruining your health for IPL. 

Two months of the best thing mankind has ever created.","en","Tweet","arfan","Im__Arfan","47555","9","99","2","1222","45","2026-03-21 20:59:29","https://x.com/Im__Arfan/status/2035378269823094918","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2035323689559089251","IPL is back. And for the next 2 months - Indian men will:

- Sleep at 12 AM every night because “match chal raha hai”
- Order Swiggy during every timeout
- Skip the gym because “aaj match hai”
- Open a beer at 8 PM on a Tuesday like it’s Saturday
- Analyse Virat Kohli’s diet, recovery, and fitness routine while eating butter chicken on the couch at midnight

Same cycle. Every year. Nobody talks about it because cricket is religion.

But here’s what 2 months of this actually does:

1. Your sleep collapses.
Sleeping at 1 AM for 60 days straight resets your body clock. Cortisol goes up. Testosterone drops. Fat storage increases. You’ll feel the damage in June and blame “garmi” for your low energy.

2. Your eating gets worse without you noticing.
You’re not ordering Swiggy because you’re hungry. You’re ordering because the match is on and it “feels right.” 60 nights of this is 60 extra meals your body didn’t ask for.

3. Your gym streak dies.
“I’ll go tomorrow.” Tomorrow has another match. 2 months later you’ve lost whatever consistency you built. Starting over in June feels impossible so you push it to July. Then August. Then “next year.”

4. You worship athletes who treat their body like a machine. Then treat yours like a dustbin.
Kohli has a ₹2 crore fitness team. You won’t skip a match for him but you’ll skip the gym because of him.

I’m not asking you to stop watching cricket. Watch every match.

• Pre-decide what you’re eating before the match starts. Not during a timeout at 10 PM. On-the-spot decisions are always the worst ones.
• Eat your protein first. Before the match. It fills you up. You snack less, order less, and don’t end up eating two dinners by midnight.
• Let this post be your sign. You’ve done this every IPL season. Every June you’ve regretted it. Same 5 kgs. Same guilt. Same restart. This year - don’t let 2 months undo what you’ve been building.","en","Quoted","SANYA | Corporate Athlete Method","sanyayyyy","277711","107","80","83","780","329","2026-03-21 17:22:36","https://x.com/sanyayyyy/status/2035323689559089251","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2035359958942822658","You'll be very surprised to know who had the third best economy rate in IPL 2025 after Bumrah &amp; Kuldeep (min. 5 overs) and he has bowled 20+ overs....

Any guesses without checking the stats?","en","Tweet","arfan","Im__Arfan","142360","39","33","3","1712","50","2026-03-21 19:46:44","https://x.com/Im__Arfan/status/2035359958942822658","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2035235189446898058","Looking at every team's bowling attack, it's all shit.... More reasons why franchises will dish out 230-250 decks only... I think MI got the best bowling attack considering how bad the other teams bowling are...","en","Tweet","arfan","Im__Arfan","46920","34","53","3","1400","29","2026-03-21 11:30:56","https://x.com/Im__Arfan/status/2035235189446898058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2035020922219110764","I think it's almost confirmed there's no Yash Dayal, which is good. So our first XII could be,

Salt ✈️ 
Virat
Devdutt
Rajat 
Jitesh
David ✈️ 
Shepherd ✈️ 
Krunal
Mangesh (straight swap for Dayal as LAP)
Bhuvi
Suyash
Duffy ✈️","en","Tweet","arfan","Im__Arfan","49452","48","32","11","679","29","2026-03-20 21:19:31","https://x.com/Im__Arfan/status/2035020922219110764","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2035016050891530256","𝑫𝒂𝒚 1️⃣. 𝑾𝒐𝒓𝒌 𝒎𝒐𝒅𝒆 🔛. ❤️‍🔥

Head Coach Andy Flower’s welcome to the new members of the squad, and Virat’s pep talk in the first practice session of #IPL2026 at ನಮ್ಮ Chinnaswamy. 👊

Watch more on @bigbasket_com presents RCB Bold Diaries. 🎥

#PlayBold #ನಮ್ಮRCB https://t.co/ee8mPnIgWb","en","Quoted","Royal Challengers Bengaluru","RCBTweets","113146","32","473","23","3988","141","2026-03-20 21:00:09","https://x.com/RCBTweets/status/2035016050891530256","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#IPL2026, #PlayBold, #ನಮ್ಮRCB","","video","https://video.twimg.com/amplify_video/2035015767545270272/vid/avc1/1920x1080/wljaf_bgumhBkb-u.mp4?tag=21"
"2034919984426885411","Time for RCB to prepare without Hazlewood... Don't see him playing the first phase only not just the first 2 games. We should be happy if he's available for the second phase.","en","Tweet","arfan","Im__Arfan","20098","8","12","0","363","10","2026-03-20 14:38:25","https://x.com/Im__Arfan/status/2034919984426885411","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2034910838184976799","Mitchell Starc and Josh Hazlewood are unlikely to be available for the first few IPL 2026 games, with CA understood to be monitoring their workloads 

Details: https://t.co/zMWiwUuADr https://t.co/PouwysUTCd","en","Quoted","ESPNcricinfo","ESPNcricinfo","35900","4","19","7","458","3","2026-03-20 14:02:05","https://x.com/ESPNcricinfo/status/2034910838184976799","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","","http://srkl.in/6016BAC63g","photo","https://pbs.twimg.com/media/HD10nolboAIK_TT.jpg"
"2034877669658218873","7 games is massive. Punjab had such a good pace attack Arsh-Jansen-Lockie, set for all the phases but now this is a massive blow. Every franchise is getting cooked...","en","Tweet","arfan","Im__Arfan","21768","15","15","0","480","7","2026-03-20 11:50:17","https://x.com/Im__Arfan/status/2034877669658218873","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2034822975044587721","🚨 UPDATE ON LOCKIE FERGUSON 🚨

- Lockie Ferguson is likely to miss the first 7 games of IPL 2026. [Bharat Sharma from PTI] https://t.co/wACkiY5Emc","en","Quoted","Johns.","CricCrazyJohns","313616","97","110","53","2605","39","2026-03-20 08:12:57","https://x.com/CricCrazyJohns/status/2034822975044587721","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/HD0ktl_aYAA4c12.jpg"
"2034858957517545480","Starc saw all the overseas bowlers getting injured and he felt missed out, so decided to do his regular thing i.e ditching the franchise that signed him lol","en","Tweet","arfan","Im__Arfan","139756","25","119","2","2915","55","2026-03-20 10:35:55","https://x.com/Im__Arfan/status/2034858957517545480","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2034850448512008212","JUST IN: Mitchell Starc is set to miss IPL start as Australia manage workload https://t.co/jFyPb39QDj","en","Quoted","Cricbuzz","cricbuzz","539279","98","134","146","3889","98","2026-03-20 10:02:07","https://x.com/cricbuzz/status/2034850448512008212","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/HD09oBBbwAApbOK.jpg"
"2034605307935314372","What a massive blow this... Few CSK fans other day were laughing at Hazlewood missing the first 2 games....","en","Tweet","arfan","Im__Arfan","36587","17","67","1","1259","20","2026-03-19 17:48:01","https://x.com/Im__Arfan/status/2034605307935314372","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2034599505488998697","🚨 BIG BLOW FOR CHENNAI SUPER KINGS 🚨

- Nathan Ellis ruled out of the IPL 2026 due to an injury. [Sportstar] https://t.co/7ZpWc7bbni","en","Quoted","Johns.","CricCrazyJohns","1147957","756","714","1063","12332","324","2026-03-19 17:24:57","https://x.com/CricCrazyJohns/status/2034599505488998697","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/HDxZd-PbgAATlgE.jpg"
"2034302789845930074","10 different batters is an outstanding thing for a team... Shows how everyone stepped up at some point. What a dream season... Close to perfect.","en","Tweet","arfan","Im__Arfan","13984","4","35","1","828","9","2026-03-18 21:45:55","https://x.com/Im__Arfan/status/2034302789845930074","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2034281516675772623","Repeat of the same this season too? 🧿😋

10 days before our boys step out and #PlayBold in the #TATAIPL again. 👊❤️ https://t.co/5tYgAznLPl","en","Quoted","Royal Challengers Bengaluru","RCBTweets","63214","29","497","10","6073","36","2026-03-18 20:21:23","https://x.com/RCBTweets/status/2034281516675772623","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#PlayBold, #TATAIPL","","photo","https://pbs.twimg.com/media/HDs4QVhb0AExmzc.jpg"
"2034259323594186886","IPL 2026 is officially here 🥶 https://t.co/Q7O7AKYSqo","en","Tweet","arfan","Im__Arfan","18135","4","94","0","2003","17","2026-03-18 18:53:12","https://x.com/Im__Arfan/status/2034259323594186886","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/HDskEwAaMAAWr5Q.jpg"
"2033947570784063747","Gonna watch our boys play in just 10 days https://t.co/Lol00MOx9M","en","Tweet","arfan","Im__Arfan","11047","7","51","1","1381","11","2026-03-17 22:14:24","https://x.com/Im__Arfan/status/2033947570784063747","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/HDoIiUBboAAxnma.jpg"
"2033781806164828381","I was pretty much expecting this to come. Now we have to depend on Duffy... The way he was smashed in the T20 World Cup... I'm ready to see opponents whack us 220s 230s...","en","Tweet","arfan","Im__Arfan","50397","67","21","4","850","18","2026-03-17 11:15:43","https://x.com/Im__Arfan/status/2033781806164828381","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2033774690574209239","🚨 BIG BLOW FOR RCB &amp; SRH IN IPL 🚨

- Josh Hazlewood &amp; Pat Cummins will miss the start of the IPL 2026. [Daniel Cherny] https://t.co/4v1lFFU5GM","en","Quoted","Johns.","CricCrazyJohns","605418","172","305","198","6872","132","2026-03-17 10:47:26","https://x.com/CricCrazyJohns/status/2033774690574209239","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/HDlrTZhbcAAhXdm.jpg"
"2033538066057699828","What we need from Mangesh mainly is his bowling but whatever videos I see, he's only batting everywhere","en","Tweet","arfan","Im__Arfan","33578","22","17","0","775","15","2026-03-16 19:07:10","https://x.com/Im__Arfan/status/2033538066057699828","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2033370414475514024","Just saw Mangesh Yadav - Should be in Playing XI 🔥 https://t.co/MLwpiXGA0q","en","Quoted","RCBIANS OFFICIAL","RcbianOfficial","77439","20","52","11","1122","31","2026-03-16 08:00:59","https://x.com/RcbianOfficial/status/2033370414475514024","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2033368474173800448/vid/avc1/720x1280/PdLDm_di_gPiAvlN.mp4?tag=21"
"2033456841024545184","IPL tickets time. Announce @RCBTweets 🥶","en","Tweet","arfan","Im__Arfan","25705","5","34","0","943","6","2026-03-16 13:44:25","https://x.com/Im__Arfan/status/2033456841024545184","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"2033454832653394062","🚨 JUST IN: The KSCA has been given official permission from the Karnataka government to hold #IPL2026 matches at the M Chinnaswamy Stadium in Bengaluru. https://t.co/byfs7AoGHs","en","Quoted","Cricbuzz","cricbuzz","113912","37","238","27","3983","36","2026-03-16 13:36:26","https://x.com/cricbuzz/status/2033454832653394062","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#IPL2026","","photo","https://pbs.twimg.com/media/HDhGdMSbQAAjsP_.jpg"
"2033043016651518246","If you don't know what is PazhanKanji, this is the one. https://t.co/9sP8SZhnSs","en","Tweet","arfan","Im__Arfan","39057","9","9","5","321","75","2026-03-15 10:20:01","https://x.com/Im__Arfan/status/2033043016651518246","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","video","https://video.twimg.com/ext_tw_video/2033042950176002048/pu/vid/avc1/720x1280/r-EDPz96P0Mbc2Lr.mp4?tag=19"
"2032844202112069928","Behind every great performance on the world stage, there are sacrifices the world never sees.
The night Sanju Samson asked me for pazhankanji in Mumbai…

March 2. 7 PM.

I received a call from Ikhlas, Sanju Samson’s manager and close companion.

“Chetaa… the match against West Indies went brilliantly. He’s really happy. We’re in Mumbai now. It’s been over three months of strict diet meals… tonight he wants one cheat meal. Can you arrange some pazhankanji, fish, kappa and chammanthi?”

Pazhankanji.
In Mumbai.
At 7 PM. 😄

I laughed and told him,
“Pazhankanji may be difficult… but kanji, kappa and fish — consider it done.”

I immediately called my friend Rassak Ikka, owner of Society Hotel in Mumbai.
Without wasting a minute, he arranged kanji, kappa, fish curry, fried sardines, chammanthi and papad and had it delivered to St. Regis Mumbai.

Moments like these remind me of something important.

What the world sees on television is the performance.
What most people never see is the discipline behind it.

For months before a major tournament, Sanju switches off his phone, steps away from social media, and dedicates himself entirely to preparation. Quietly. Consistently. Without noise.

Those unseen sacrifices are the real story behind the pride millions of Malayalis feel when he walks out to bat. ❤️

Yesterday evening, I received another call.

“Chetaa… we’re in Kochi. Flying to Delhi in the morning. Can we come tonight?”

Whenever Sanju is in Kochi, one tradition remains unchanged — dinner at RCP.

We set up a small private table on the balcony.
By 9:30 PM, Sanju, Charu, Ikhlas and friends walked in.

What followed was a wonderful evening of food, laughter, and stories from the World Cup that never make the headlines.

I’ve honestly lost count of how many times I’ve cooked for him.
But every time still feels special.

Now the next chapter begins — IPL.

When the yellow sea roars at Chepauk, Sanju will walk out not just as a cricketer, but as someone who represents the dreams of countless young athletes.

From the streets of Thiruvananthapuram, where a young boy once held a bat and imagined a future, to the world stage today 
it has been an inspiring journey.

The world sees the scoreboard.
But greatness is built in the quiet hours no one talks about.

Wishing you the very best, Sanju.

Go rule the IPL. @ChennaiIPL @IamSanjuSamson","en","Quoted","suresh pillai","chef_pillai","147983","37","231","18","2422","161","2026-03-14 21:10:00","https://x.com/chef_pillai/status/2032844202112069928","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HDYdBdnaMAQjzMF.jpg"
"2032791044459475038","2010 RCB jersey was cool af🔥 https://t.co/wLkkvXX0RR","en","Tweet","arfan","Im__Arfan","18884","13","53","3","1286","35","2026-03-14 17:38:47","https://x.com/Im__Arfan/status/2032791044459475038","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","photo","https://pbs.twimg.com/media/HDXsrrzaMAYY003.jpg
https://pbs.twimg.com/media/HDXsrrJaMAM6Mb0.jpg"
